104.0,76.0,52.0,57.0
104.0,79.0,52.0,57.0
104.0,80.0,54.0,60.0
104.0,84.0,53.0,60.0
103.0,86.0,54.0,57.0
104.0,88.0,52.0,58.0
106.0,91.0,52.0,57.0
104.0,94.0,54.0,59.0
103.0,97.0,56.0,57.0
105.0,101.0,53.0,55.0
103.0,103.0,54.0,56.0
103.0,103.0,56.0,59.0
104.0,107.0,53.0,57.0
104.0,109.0,56.0,57.0
104.0,113.0,54.0,55.0
102.0,114.0,55.0,57.0
104.0,117.0,54.0,56.0
102.0,120.0,56.0,55.0
102.0,122.0,54.0,56.0
104.0,125.0,54.0,54.0
101.0,126.0,57.0,57.0
102.0,131.0,55.0,54.0
102.0,132.0,56.0,56.0
101.0,135.0,55.0,55.0
99.0,137.0,57.0,55.0
98.0,136.0,58.0,59.0
99.0,140.0,58.0,57.0
99.0,143.0,56.0,56.0
97.0,142.0,57.0,58.0
96.0,144.0,58.0,59.0
95.0,145.0,58.0,60.0
96.0,150.0,58.0,57.0
96.0,149.0,55.0,57.0
95.0,150.0,57.0,57.0
92.0,151.0,59.0,59.0
93.0,153.0,59.0,59.0
94.0,152.0,57.0,59.0
91.0,156.0,59.0,60.0
90.0,155.0,58.0,59.0
89.0,157.0,58.0,59.0
88.0,155.0,58.0,60.0
87.0,157.0,58.0,59.0
87.0,157.0,57.0,58.0
84.0,158.0,58.0,59.0
85.0,158.0,59.0,62.0
84.0,158.0,58.0,61.0
81.0,160.0,61.0,62.0
81.0,157.0,61.0,64.0
82.0,156.0,59.0,62.0
80.0,152.0,61.0,65.0
80.0,149.0,59.0,64.0
78.0,148.0,61.0,63.0
77.0,142.0,62.0,67.0
78.0,138.0,61.0,66.0
78.0,135.0,61.0,65.0
78.0,129.0,60.0,66.0
78.0,125.0,61.0,66.0
79.0,122.0,62.0,67.0
79.0,118.0,61.0,68.0
78.0,114.0,63.0,70.0
80.0,109.0,62.0,70.0
78.0,107.0,63.0,70.0
81.0,102.0,62.0,70.0
82.0,100.0,62.0,71.0
85.0,97.0,61.0,69.0
86.0,97.0,61.0,68.0
86.0,96.0,60.0,64.0
85.0,95.0,64.0,67.0
87.0,93.0,63.0,65.0
90.0,92.0,60.0,63.0
90.0,89.0,61.0,67.0
93.0,89.0,62.0,65.0
96.0,88.0,61.0,65.0
95.0,90.0,62.0,64.0
98.0,90.0,60.0,63.0
101.0,90.0,60.0,64.0
101.0,90.0,61.0,65.0
105.0,88.0,59.0,65.0
106.0,91.0,58.0,63.0
107.0,89.0,59.0,64.0
110.0,91.0,56.0,61.0
113.0,91.0,56.0,59.0
111.0,89.0,58.0,60.0
116.0,89.0,56.0,62.0
117.0,89.0,56.0,61.0
120.0,85.0,59.0,65.0
123.0,88.0,54.0,60.0
126.0,87.0,54.0,60.0
128.0,87.0,52.0,57.0
127.0,86.0,55.0,60.0
130.0,87.0,54.0,55.0
133.0,88.0,53.0,54.0
132.0,87.0,56.0,57.0
137.0,88.0,51.0,53.0
139.0,87.0,52.0,54.0
140.0,87.0,53.0,54.0
143.0,88.0,53.0,54.0
146.0,89.0,51.0,55.0
148.0,90.0,52.0,56.0
149.0,91.0,54.0,55.0
151.0,90.0,54.0,57.0
153.0,93.0,52.0,55.0
154.0,94.0,53.0,58.0
154.0,95.0,56.0,60.0
156.0,98.0,54.0,59.0
156.0,102.0,52.0,57.0
156.0,106.0,53.0,55.0
156.0,108.0,54.0,56.0
160.0,109.0,52.0,55.0
161.0,108.0,54.0,59.0
162.0,113.0,54.0,56.0
165.0,115.0,52.0,55.0
164.0,116.0,53.0,52.0
167.0,112.0,51.0,55.0
168.0,109.0,50.0,54.0
166.0,104.0,53.0,57.0
170.0,102.0,52.0,57.0
167.0,96.0,55.0,56.0
170.0,91.0,54.0,60.0
168.0,88.0,53.0,60.0
169.0,85.0,52.0,57.0
167.0,81.0,54.0,59.0
166.0,82.0,54.0,58.0
168.0,77.0,53.0,59.0
167.0,75.0,53.0,59.0
167.0,73.0,53.0,59.0
166.0,71.0,53.0,58.0
165.0,68.0,56.0,59.0
165.0,61.0,56.0,64.0
166.0,58.0,56.0,61.0
166.0,55.0,58.0,64.0
168.0,55.0,54.0,59.0
168.0,53.0,55.0,60.0
167.0,52.0,56.0,61.0
167.0,47.0,56.0,61.0
166.0,46.0,57.0,64.0
164.0,44.0,57.0,64.0
166.0,47.0,56.0,62.0
163.0,50.0,54.0,58.0
162.0,48.0,56.0,62.0
159.0,48.0,60.0,62.0
159.0,51.0,57.0,62.0
157.0,54.0,55.0,58.0
154.0,55.0,56.0,56.0
154.0,57.0,54.0,57.0
154.0,61.0,53.0,55.0
151.0,59.0,56.0,58.0
151.0,63.0,52.0,56.0
148.0,65.0,54.0,55.0
146.0,64.0,53.0,58.0
145.0,64.0,55.0,58.0
142.0,63.0,53.0,59.0
141.0,66.0,53.0,55.0
139.0,65.0,53.0,56.0
136.0,65.0,56.0,59.0
136.0,66.0,57.0,59.0
131.0,68.0,57.0,58.0
129.0,69.0,55.0,58.0
126.0,71.0,54.0,57.0
123.0,69.0,57.0,62.0
124.0,74.0,52.0,56.0
123.0,72.0,54.0,59.0
123.0,72.0,54.0,59.0
125.0,71.0,54.0,59.0
127.0,71.0,55.0,57.0
130.0,68.0,57.0,62.0
135.0,70.0,56.0,61.0
134.0,69.0,56.0,59.0
139.0,70.0,56.0,59.0
136.0,65.0,61.0,65.0
139.0,69.0,56.0,59.0
139.0,69.0,56.0,59.0
139.0,66.0,57.0,59.0
140.0,67.0,55.0,58.0
137.0,62.0,60.0,63.0
136.0,64.0,57.0,62.0
135.0,67.0,56.0,60.0
131.0,65.0,57.0,62.0
130.0,71.0,56.0,58.0
129.0,72.0,57.0,60.0
128.0,75.0,55.0,59.0
128.0,77.0,57.0,60.0
128.0,79.0,55.0,60.0
124.0,80.0,57.0,63.0
120.0,81.0,58.0,61.0
119.0,84.0,56.0,58.0
115.0,82.0,57.0,63.0
115.0,85.0,56.0,60.0
111.0,86.0,59.0,64.0
108.0,86.0,60.0,64.0
107.0,89.0,61.0,66.0
106.0,91.0,61.0,67.0
105.0,99.0,61.0,59.0
104.0,101.0,62.0,61.0
103.0,102.0,63.0,63.0
107.0,105.0,59.0,59.0
109.0,110.0,56.0,56.0
109.0,117.0,55.0,52.0
111.0,121.0,53.0,48.0
109.0,125.0,55.0,51.0
109.0,129.0,53.0,48.0
109.0,124.0,55.0,54.0
108.0,128.0,53.0,51.0
108.0,127.0,53.0,53.0
106.0,127.0,53.0,54.0
103.0,124.0,55.0,59.0
101.0,129.0,56.0,56.0
102.0,128.0,56.0,55.0
99.0,123.0,57.0,58.0
101.0,124.0,56.0,56.0
100.0,123.0,56.0,56.0
100.0,124.0,54.0,55.0
98.0,121.0,55.0,55.0
98.0,119.0,55.0,55.0
97.0,117.0,56.0,56.0
97.0,112.0,56.0,57.0
96.0,110.0,56.0,57.0
97.0,105.0,57.0,61.0
95.0,102.0,58.0,60.0
97.0,98.0,55.0,61.0
98.0,94.0,57.0,63.0
97.0,96.0,57.0,61.0
98.0,93.0,56.0,61.0
99.0,91.0,54.0,60.0
97.0,90.0,56.0,58.0
97.0,84.0,57.0,64.0
96.0,83.0,58.0,63.0
96.0,81.0,59.0,64.0
97.0,78.0,58.0,64.0
98.0,75.0,58.0,63.0
99.0,73.0,57.0,63.0
98.0,69.0,57.0,63.0
99.0,70.0,56.0,61.0
95.0,63.0,61.0,66.0
96.0,63.0,59.0,66.0
95.0,63.0,61.0,65.0
96.0,64.0,56.0,60.0
95.0,59.0,59.0,65.0
92.0,58.0,59.0,66.0
92.0,57.0,59.0,66.0
91.0,58.0,57.0,64.0
90.0,58.0,56.0,61.0
88.0,54.0,57.0,64.0
86.0,56.0,57.0,62.0
85.0,54.0,55.0,61.0
85.0,53.0,56.0,62.0
82.0,52.0,56.0,62.0
82.0,52.0,56.0,62.0
82.0,52.0,54.0,62.0
80.0,51.0,55.0,63.0
77.0,52.0,58.0,63.0
79.0,50.0,55.0,65.0
79.0,54.0,55.0,62.0
77.0,53.0,57.0,66.0
75.0,57.0,56.0,64.0
77.0,59.0,54.0,63.0
74.0,58.0,57.0,65.0
75.0,59.0,54.0,65.0
74.0,62.0,57.0,64.0
72.0,62.0,58.0,64.0
70.0,62.0,59.0,65.0
69.0,66.0,57.0,64.0
69.0,66.0,58.0,63.0
68.0,69.0,63.0,64.0
70.0,70.0,59.0,63.0
68.0,70.0,58.0,63.0
69.0,71.0,57.0,64.0
67.0,78.0,58.0,59.0
69.0,75.0,59.0,66.0
70.0,80.0,56.0,61.0
69.0,81.0,57.0,63.0
70.0,81.0,57.0,62.0
69.0,81.0,57.0,62.0
69.0,79.0,59.0,62.0
75.0,77.0,56.0,61.0
75.0,73.0,58.0,64.0
77.0,71.0,60.0,62.0
80.0,69.0,58.0,61.0
81.0,68.0,58.0,61.0
82.0,64.0,61.0,66.0
87.0,64.0,60.0,66.0
89.0,59.0,59.0,68.0
91.0,58.0,61.0,67.0
93.0,55.0,63.0,71.0
96.0,54.0,61.0,68.0
100.0,53.0,59.0,68.0
97.0,53.0,60.0,66.0
96.0,54.0,60.0,63.0
99.0,54.0,58.0,63.0
98.0,52.0,58.0,62.0
99.0,50.0,57.0,62.0
99.0,48.0,57.0,65.0
97.0,45.0,58.0,66.0
97.0,48.0,57.0,61.0
97.0,47.0,58.0,62.0
97.0,45.0,55.0,60.0
96.0,45.0,56.0,60.0
98.0,45.0,54.0,59.0
96.0,44.0,55.0,58.0
96.0,42.0,54.0,58.0
95.0,42.0,54.0,58.0
94.0,42.0,54.0,58.0
93.0,40.0,53.0,59.0
94.0,43.0,51.0,56.0
90.0,42.0,54.0,58.0
91.0,44.0,50.0,53.0
87.0,42.0,53.0,57.0
84.0,42.0,56.0,58.0
84.0,39.0,54.0,60.0
82.0,37.0,56.0,61.0
80.0,38.0,56.0,59.0
78.0,37.0,57.0,61.0
80.0,37.0,53.0,56.0
76.0,34.0,55.0,60.0
77.0,34.0,53.0,58.0
76.0,32.0,53.0,59.0
75.0,31.0,54.0,59.0
74.0,31.0,52.0,56.0
72.0,28.0,55.0,60.0
70.0,27.0,55.0,60.0
71.0,29.0,54.0,57.0
71.0,27.0,54.0,59.0
70.0,28.0,54.0,60.0
70.0,28.0,54.0,61.0
70.0,29.0,56.0,61.0
71.0,31.0,56.0,61.0
71.0,35.0,55.0,59.0
74.0,37.0,53.0,59.0
73.0,38.0,55.0,59.0
75.0,39.0,55.0,60.0
77.0,42.0,53.0,59.0
76.0,43.0,55.0,60.0
79.0,47.0,53.0,57.0
79.0,47.0,54.0,59.0
81.0,48.0,53.0,59.0
81.0,47.0,55.0,60.0
84.0,49.0,53.0,59.0
85.0,50.0,54.0,59.0
86.0,48.0,53.0,61.0
89.0,50.0,53.0,59.0
89.0,47.0,55.0,62.0
92.0,46.0,55.0,61.0
93.0,43.0,56.0,62.0
97.0,44.0,53.0,58.0
100.0,45.0,54.0,56.0
100.0,43.0,54.0,56.0
106.0,39.0,52.0,55.0
106.0,39.0,52.0,57.0
110.0,40.0,51.0,53.0
111.0,37.0,51.0,56.0
112.0,33.0,54.0,59.0
116.0,37.0,51.0,55.0
118.0,35.0,51.0,55.0
119.0,32.0,52.0,57.0
122.0,34.0,50.0,55.0
125.0,33.0,51.0,56.0
125.0,32.0,52.0,56.0
129.0,33.0,51.0,55.0
131.0,33.0,49.0,52.0
133.0,32.0,49.0,54.0
135.0,34.0,48.0,50.0
137.0,31.0,52.0,55.0
140.0,35.0,49.0,52.0
142.0,33.0,49.0,53.0
142.0,32.0,53.0,55.0
146.0,36.0,50.0,51.0
146.0,31.0,54.0,55.0
149.0,34.0,51.0,55.0
150.0,34.0,52.0,55.0
152.0,34.0,51.0,55.0
155.0,36.0,52.0,54.0
157.0,37.0,51.0,54.0
155.0,38.0,50.0,53.0
157.0,36.0,52.0,57.0
155.0,37.0,55.0,58.0
159.0,42.0,51.0,55.0
160.0,40.0,52.0,57.0
160.0,43.0,52.0,57.0
163.0,47.0,50.0,53.0
163.0,47.0,51.0,55.0
163.0,51.0,52.0,54.0
163.0,51.0,53.0,55.0
164.0,53.0,54.0,57.0
164.0,57.0,52.0,53.0
165.0,54.0,54.0,56.0
163.0,55.0,55.0,56.0
164.0,58.0,53.0,53.0
165.0,59.0,54.0,54.0
164.0,57.0,55.0,56.0
164.0,58.0,54.0,56.0
162.0,59.0,57.0,57.0
160.0,60.0,54.0,54.0
160.0,62.0,51.0,53.0
165.0,58.0,50.0,51.0
164.0,58.0,50.0,51.0
163.0,57.0,50.0,51.0
161.0,56.0,50.0,51.0
160.0,55.0,50.0,51.0
158.0,54.0,50.0,51.0
157.0,53.0,50.0,51.0
154.0,53.0,50.0,51.0
152.0,54.0,50.0,51.0
150.0,54.0,50.0,51.0
147.0,55.0,50.0,51.0
145.0,56.0,50.0,51.0
141.0,57.0,50.0,51.0
138.0,58.0,50.0,51.0
134.0,59.0,50.0,51.0
130.0,60.0,50.0,51.0
127.0,61.0,50.0,51.0
124.0,62.0,50.0,51.0
120.0,63.0,50.0,51.0
116.0,64.0,50.0,51.0
112.0,65.0,50.0,51.0
108.0,66.0,50.0,51.0
106.0,67.0,50.0,51.0
103.0,68.0,50.0,51.0
100.0,70.0,50.0,51.0
98.0,71.0,50.0,51.0
95.0,72.0,50.0,51.0
92.0,72.0,50.0,51.0
91.0,73.0,50.0,51.0
92.0,75.0,48.0,50.0
90.0,76.0,47.0,50.0
90.0,77.0,45.0,50.0
88.0,80.0,48.0,50.0
87.0,83.0,49.0,51.0
89.0,83.0,50.0,51.0
88.0,83.0,50.0,51.0
90.0,87.0,51.0,51.0
90.0,91.0,51.0,51.0
90.0,95.0,51.0,51.0
91.0,100.0,51.0,51.0
90.0,103.0,51.0,51.0
92.0,108.0,51.0,51.0
91.0,109.0,51.0,51.0
91.0,113.0,51.0,51.0
93.0,117.0,51.0,51.0
93.0,122.0,51.0,51.0
92.0,124.0,51.0,51.0
92.0,130.0,51.0,51.0
92.0,129.0,51.0,51.0
90.0,131.0,51.0,51.0
90.0,134.0,51.0,51.0
90.0,136.0,51.0,51.0
90.0,132.0,51.0,51.0
90.0,128.0,51.0,51.0
90.0,124.0,51.0,51.0
90.0,121.0,51.0,51.0
90.0,117.0,51.0,51.0
90.0,111.0,51.0,51.0
89.0,105.0,51.0,51.0
88.0,99.0,51.0,51.0
87.0,93.0,51.0,51.0
87.0,88.0,51.0,51.0
88.0,84.0,50.0,51.0
88.0,80.0,50.0,51.0
89.0,76.0,50.0,51.0
89.0,72.0,50.0,51.0
89.0,69.0,50.0,51.0
92.0,68.0,50.0,51.0
94.0,67.0,50.0,51.0
97.0,67.0,50.0,51.0
100.0,66.0,50.0,51.0
103.0,65.0,50.0,51.0
107.0,66.0,50.0,51.0
111.0,67.0,50.0,51.0
115.0,67.0,50.0,51.0
119.0,68.0,50.0,51.0
121.0,69.0,47.0,50.0
122.0,69.0,48.0,50.0
124.0,69.0,48.0,50.0
126.0,70.0,47.0,50.0
126.0,70.0,46.0,50.0
129.0,70.0,46.0,50.0
128.0,69.0,47.0,50.0
127.0,69.0,46.0,50.0
126.0,69.0,46.0,50.0
125.0,69.0,48.0,50.0
124.0,68.0,47.0,50.0
120.0,68.0,48.0,50.0
119.0,68.0,50.0,51.0
116.0,68.0,50.0,51.0
113.0,68.0,50.0,51.0
110.0,68.0,50.0,51.0
106.0,69.0,50.0,51.0
103.0,70.0,50.0,51.0
99.0,71.0,50.0,51.0
96.0,72.0,50.0,51.0
92.0,72.0,50.0,51.0
91.0,73.0,50.0,51.0
90.0,74.0,50.0,51.0
88.0,75.0,50.0,51.0
88.0,76.0,49.0,51.0
88.0,77.0,48.0,50.0
85.0,80.0,49.0,51.0
86.0,82.0,48.0,50.0
86.0,84.0,47.0,50.0
84.0,86.0,49.0,51.0
85.0,88.0,45.0,50.0
85.0,92.0,48.0,50.0
85.0,96.0,49.0,51.0
85.0,101.0,51.0,51.0
87.0,105.0,51.0,51.0
89.0,110.0,51.0,51.0
89.0,112.0,51.0,51.0
89.0,115.0,51.0,51.0
89.0,117.0,51.0,51.0
89.0,119.0,51.0,51.0
89.0,121.0,51.0,51.0
91.0,122.0,51.0,51.0
93.0,124.0,51.0,51.0
95.0,125.0,51.0,51.0
97.0,126.0,51.0,51.0
101.0,120.0,51.0,51.0
102.0,120.0,51.0,51.0
105.0,121.0,51.0,50.0
108.0,117.0,51.0,50.0
110.0,113.0,51.0,50.0
113.0,109.0,51.0,50.0
113.0,105.0,51.0,51.0
112.0,101.0,51.0,51.0
112.0,98.0,51.0,51.0
111.0,94.0,51.0,51.0
111.0,90.0,51.0,51.0
108.0,88.0,51.0,51.0
106.0,85.0,51.0,51.0
105.0,84.0,50.0,51.0
103.0,82.0,50.0,51.0
101.0,80.0,50.0,51.0
100.0,78.0,50.0,51.0
99.0,78.0,50.0,51.0
98.0,76.0,50.0,51.0
96.0,74.0,50.0,51.0
92.0,73.0,50.0,51.0
92.0,73.0,50.0,51.0
91.0,69.0,50.0,51.0
92.0,68.0,50.0,51.0
92.0,67.0,50.0,51.0
93.0,64.0,50.0,51.0
93.0,65.0,50.0,51.0
94.0,62.0,50.0,51.0
96.0,62.0,50.0,51.0
98.0,63.0,50.0,51.0
99.0,63.0,50.0,51.0
103.0,63.0,50.0,51.0
104.0,62.0,50.0,51.0
105.0,63.0,50.0,51.0
107.0,62.0,50.0,51.0
108.0,62.0,50.0,51.0
107.0,62.0,50.0,51.0
110.0,61.0,50.0,51.0
110.0,58.0,50.0,51.0
113.0,58.0,50.0,51.0
115.0,58.0,50.0,51.0
116.0,58.0,50.0,51.0
118.0,59.0,50.0,51.0
119.0,59.0,50.0,51.0
121.0,59.0,50.0,51.0
122.0,60.0,50.0,51.0
123.0,60.0,50.0,51.0
124.0,61.0,49.0,50.0
125.0,60.0,50.0,51.0
127.0,61.0,49.0,50.0
128.0,61.0,49.0,50.0
129.0,59.0,50.0,51.0
129.0,59.0,50.0,51.0
130.0,59.0,50.0,51.0
130.0,59.0,50.0,51.0
131.0,59.0,50.0,51.0
131.0,60.0,49.0,50.0
130.0,60.0,48.0,50.0
132.0,60.0,49.0,50.0
132.0,60.0,49.0,50.0
132.0,60.0,49.0,50.0
132.0,61.0,49.0,50.0
132.0,63.0,49.0,50.0
132.0,63.0,49.0,50.0
131.0,66.0,48.0,50.0
131.0,67.0,48.0,50.0
131.0,70.0,48.0,50.0
132.0,73.0,49.0,50.0
130.0,81.0,51.0,50.0
129.0,84.0,51.0,50.0
129.0,86.0,51.0,50.0
128.0,87.0,51.0,50.0
127.0,90.0,51.0,50.0
125.0,92.0,51.0,50.0
124.0,95.0,51.0,50.0
123.0,98.0,51.0,50.0
123.0,100.0,51.0,50.0
123.0,101.0,51.0,50.0
124.0,103.0,51.0,50.0
122.0,104.0,51.0,50.0
122.0,103.0,51.0,50.0
122.0,101.0,51.0,50.0
122.0,99.0,51.0,50.0
121.0,97.0,51.0,50.0
121.0,95.0,51.0,50.0
121.0,92.0,51.0,51.0
120.0,89.0,51.0,51.0
121.0,85.0,51.0,51.0
121.0,82.0,50.0,51.0
121.0,80.0,50.0,51.0
121.0,76.0,50.0,51.0
120.0,73.0,50.0,51.0
120.0,70.0,50.0,51.0
117.0,68.0,50.0,51.0
114.0,65.0,50.0,51.0
114.0,62.0,50.0,51.0
113.0,62.0,50.0,51.0
110.0,61.0,50.0,51.0
107.0,60.0,50.0,51.0
105.0,60.0,50.0,51.0
102.0,59.0,50.0,51.0
100.0,58.0,50.0,51.0
97.0,57.0,50.0,51.0
94.0,56.0,50.0,51.0
92.0,57.0,50.0,51.0
88.0,55.0,50.0,51.0
86.0,56.0,50.0,51.0
82.0,54.0,50.0,51.0
79.0,57.0,50.0,51.0
78.0,56.0,50.0,51.0
73.0,57.0,50.0,51.0
73.0,56.0,50.0,51.0
69.0,58.0,50.0,51.0
67.0,58.0,50.0,51.0
68.0,57.0,50.0,51.0
66.0,59.0,50.0,51.0
65.0,58.0,50.0,51.0
65.0,57.0,50.0,51.0
64.0,57.0,50.0,51.0
63.0,57.0,50.0,51.0
63.0,58.0,50.0,51.0
64.0,59.0,50.0,51.0
67.0,59.0,50.0,51.0
69.0,59.0,50.0,51.0
71.0,60.0,50.0,51.0
75.0,60.0,50.0,51.0
78.0,62.0,50.0,51.0
82.0,63.0,50.0,51.0
86.0,64.0,50.0,51.0
89.0,65.0,50.0,51.0
92.0,67.0,50.0,51.0
95.0,68.0,50.0,51.0
99.0,68.0,50.0,51.0
102.0,69.0,50.0,51.0
106.0,70.0,50.0,51.0
109.0,71.0,50.0,51.0
113.0,71.0,50.0,51.0
117.0,71.0,50.0,51.0
121.0,71.0,50.0,51.0
124.0,71.0,50.0,51.0
128.0,71.0,50.0,51.0
132.0,71.0,50.0,51.0
135.0,70.0,50.0,51.0
139.0,70.0,50.0,51.0
143.0,70.0,50.0,50.0
147.0,70.0,50.0,50.0
149.0,72.0,50.0,50.0
153.0,74.0,50.0,50.0
155.0,76.0,51.0,50.0
157.0,83.0,51.0,50.0
158.0,90.0,51.0,50.0
160.0,92.0,51.0,50.0
161.0,96.0,51.0,50.0
161.0,98.0,51.0,50.0
160.0,100.0,51.0,50.0
161.0,105.0,51.0,50.0
162.0,112.0,51.0,50.0
161.0,116.0,51.0,50.0
162.0,119.0,51.0,50.0
163.0,123.0,51.0,50.0
163.0,130.0,51.0,50.0
163.0,134.0,51.0,50.0
163.0,137.0,51.0,50.0
163.0,142.0,51.0,50.0
163.0,147.0,51.0,50.0
160.0,149.0,51.0,50.0
160.0,152.0,51.0,50.0
160.0,155.0,52.0,50.0
159.0,158.0,52.0,50.0
159.0,154.0,51.0,50.0
158.0,152.0,51.0,50.0
160.0,149.0,51.0,50.0
159.0,150.0,51.0,50.0
159.0,148.0,51.0,50.0
158.0,148.0,51.0,50.0
157.0,144.0,51.0,50.0
156.0,143.0,51.0,50.0
159.0,139.0,51.0,50.0
159.0,136.0,51.0,50.0
158.0,131.0,51.0,50.0
157.0,127.0,51.0,50.0
155.0,122.0,51.0,50.0
156.0,117.0,51.0,50.0
155.0,113.0,51.0,50.0
154.0,109.0,51.0,50.0
154.0,102.0,51.0,50.0
151.0,99.0,51.0,50.0
150.0,95.0,51.0,50.0
146.0,92.0,51.0,50.0
143.0,90.0,51.0,50.0
141.0,89.0,51.0,50.0
141.0,89.0,51.0,50.0
140.0,87.0,51.0,50.0
138.0,86.0,51.0,50.0
137.0,86.0,51.0,50.0
135.0,85.0,51.0,50.0
133.0,85.0,51.0,50.0
132.0,85.0,51.0,50.0
130.0,85.0,51.0,50.0
128.0,85.0,51.0,50.0
124.0,86.0,51.0,51.0
117.0,88.0,51.0,51.0
116.0,88.0,51.0,51.0
113.0,90.0,51.0,51.0
110.0,93.0,51.0,51.0
107.0,96.0,51.0,51.0
105.0,97.0,51.0,51.0
102.0,98.0,51.0,51.0
101.0,101.0,51.0,51.0
100.0,105.0,51.0,51.0
100.0,107.0,51.0,51.0
100.0,111.0,51.0,51.0
99.0,114.0,51.0,51.0
97.0,116.0,51.0,51.0
98.0,117.0,51.0,51.0
97.0,119.0,51.0,51.0
96.0,120.0,51.0,51.0
97.0,122.0,51.0,51.0
97.0,124.0,51.0,51.0
96.0,124.0,51.0,51.0
95.0,125.0,51.0,51.0
93.0,124.0,51.0,51.0
92.0,124.0,51.0,51.0
91.0,122.0,51.0,51.0
89.0,122.0,51.0,51.0
88.0,121.0,50.0,50.0
86.0,121.0,51.0,51.0
86.0,120.0,51.0,51.0
85.0,118.0,51.0,51.0
85.0,117.0,51.0,51.0
84.0,114.0,51.0,51.0
83.0,112.0,51.0,51.0
81.0,108.0,51.0,51.0
81.0,103.0,51.0,51.0
81.0,103.0,51.0,51.0
79.0,98.0,51.0,51.0
78.0,97.0,51.0,51.0
79.0,93.0,51.0,51.0
78.0,90.0,51.0,51.0
78.0,86.0,51.0,51.0
78.0,85.0,51.0,51.0
77.0,83.0,50.0,51.0
80.0,82.0,50.0,51.0
81.0,81.0,50.0,51.0
82.0,79.0,50.0,51.0
84.0,77.0,50.0,51.0
86.0,73.0,52.0,54.0
89.0,71.0,51.0,53.0
91.0,68.0,53.0,55.0
93.0,67.0,53.0,55.0
96.0,65.0,52.0,54.0
96.0,62.0,54.0,55.0
99.0,60.0,53.0,56.0
101.0,60.0,53.0,57.0
100.0,57.0,53.0,56.0
101.0,55.0,53.0,54.0
102.0,55.0,50.0,51.0
104.0,53.0,50.0,51.0
103.0,50.0,50.0,51.0
104.0,48.0,50.0,51.0
105.0,45.0,50.0,51.0
106.0,44.0,50.0,51.0
107.0,44.0,50.0,51.0
108.0,44.0,50.0,51.0
109.0,43.0,50.0,51.0
110.0,43.0,50.0,51.0
112.0,43.0,50.0,51.0
114.0,43.0,50.0,51.0
115.0,43.0,50.0,51.0
117.0,43.0,50.0,51.0
119.0,43.0,50.0,51.0
121.0,43.0,50.0,51.0
123.0,43.0,50.0,51.0
125.0,43.0,50.0,51.0
127.0,43.0,50.0,51.0
129.0,43.0,50.0,51.0
129.0,44.0,50.0,51.0
131.0,45.0,50.0,51.0
133.0,46.0,50.0,51.0
135.0,47.0,50.0,51.0
137.0,48.0,50.0,51.0
135.0,48.0,50.0,51.0
134.0,48.0,50.0,51.0
132.0,48.0,50.0,51.0
131.0,48.0,50.0,51.0
129.0,48.0,50.0,51.0
128.0,49.0,50.0,51.0
125.0,50.0,50.0,51.0
123.0,50.0,50.0,51.0
121.0,51.0,50.0,51.0
118.0,51.0,50.0,51.0
117.0,52.0,50.0,51.0
115.0,53.0,50.0,51.0
113.0,53.0,50.0,51.0
111.0,54.0,50.0,51.0
109.0,54.0,50.0,51.0
106.0,56.0,50.0,51.0
103.0,58.0,50.0,51.0
100.0,60.0,50.0,51.0
97.0,62.0,50.0,51.0
94.0,65.0,50.0,51.0
93.0,66.0,50.0,51.0
92.0,68.0,50.0,51.0
91.0,70.0,50.0,51.0
89.0,71.0,50.0,51.0
88.0,72.0,50.0,51.0
87.0,74.0,50.0,51.0
86.0,76.0,50.0,51.0
85.0,78.0,50.0,51.0
85.0,80.0,50.0,51.0
84.0,82.0,50.0,51.0
84.0,83.0,50.0,51.0
84.0,84.0,50.0,51.0
85.0,86.0,51.0,51.0
85.0,87.0,51.0,51.0
88.0,87.0,51.0,51.0
89.0,89.0,51.0,51.0
89.0,89.0,51.0,51.0
92.0,89.0,51.0,51.0
93.0,89.0,51.0,51.0
94.0,88.0,51.0,51.0
94.0,88.0,51.0,51.0
95.0,87.0,51.0,51.0
96.0,87.0,51.0,51.0
96.0,86.0,51.0,51.0
97.0,86.0,51.0,51.0
98.0,86.0,51.0,51.0
99.0,84.0,51.0,51.0
99.0,83.0,50.0,51.0
99.0,82.0,50.0,51.0
100.0,80.0,50.0,51.0
100.0,78.0,50.0,51.0
100.0,76.0,50.0,51.0
100.0,75.0,50.0,51.0
100.0,73.0,50.0,51.0
103.0,71.0,50.0,51.0
105.0,71.0,50.0,51.0
106.0,73.0,50.0,51.0
109.0,73.0,50.0,51.0
110.0,74.0,50.0,51.0
114.0,76.0,50.0,51.0
115.0,76.0,50.0,51.0
117.0,77.0,50.0,51.0
118.0,77.0,50.0,51.0
119.0,78.0,50.0,51.0
121.0,77.0,50.0,51.0
121.0,77.0,50.0,51.0
121.0,77.0,50.0,51.0
121.0,77.0,50.0,51.0
121.0,78.0,50.0,51.0
121.0,77.0,50.0,51.0
123.0,79.0,50.0,51.0
126.0,81.0,50.0,51.0
130.0,84.0,51.0,50.0
134.0,86.0,51.0,50.0
142.0,89.0,51.0,50.0
147.0,93.0,51.0,50.0
154.0,94.0,51.0,51.0
158.0,95.0,52.0,54.0
165.0,97.0,52.0,53.0
171.0,98.0,52.0,54.0
